Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,2,3,3,64,2,110,"0,00%","96,3","39,4","9,93"
Total,1000,3,2,3,3,64,2,110,"0,00%","96,3","39,4","9,93"
