Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,31,1,2,213,611,0,1000,"0,00%","93,9","38,4","126,17"
Total,1000,31,1,2,213,611,0,1000,"0,00%","93,9","38,4","126,17"
