Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,2,2,57,1,124,"0,00%","275,5","112,7","10,16"
Total,3000,2,1,2,2,57,1,124,"0,00%","275,5","112,7","10,16"
