Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,2,2,3,49,1,99,"0,00%","118,6","43,9","8,97"
Total,1000,2,2,2,3,49,1,99,"0,00%","118,6","43,9","8,97"
