Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,5,4,5,5,64,4,83,"0,00%","119,3","56,8","8,22"
Total,1000,5,4,5,5,64,4,83,"0,00%","119,3","56,8","8,22"
