Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,3,3,4,93,2,128,"0,00%","230,7","109,7","12,62"
Total,2000,4,3,3,4,93,2,128,"0,00%","230,7","109,7","12,62"
