Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,29,6,8,51,1006,5,1013,"0,00%","334,3","159,3","131,07"
Total,3000,29,6,8,51,1006,5,1013,"0,00%","334,3","159,3","131,07"
