Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,5,4,5,5,39,3,103,"0,00%","96,2","45,8","8,47"
Total,1000,5,4,5,5,39,3,103,"0,00%","96,2","45,8","8,47"
