Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,27,6,7,73,1005,5,1008,"0,00%","272,9","130,0","124,27"
Total,3000,27,6,7,73,1005,5,1008,"0,00%","272,9","130,0","124,27"
