Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,6,6,6,6,61,5,105,"0,00%","96,1","45,8","8,84"
Total,1000,6,6,6,6,61,5,105,"0,00%","96,1","45,8","8,84"
