Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,2,2,60,0,131,"0,00%","229,7","102,3","12,30"
Total,2000,2,1,2,2,60,0,131,"0,00%","229,7","102,3","12,30"
