Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,5,4,4,5,86,3,113,"0,00%","119,3","53,2","10,89"
Total,1000,5,4,4,5,86,3,113,"0,00%","119,3","53,2","10,89"
