Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,4,4,5,36,3,103,"0,00%","230,1","102,7","8,69"
Total,2000,4,4,4,5,36,3,103,"0,00%","230,1","102,7","8,69"
