Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,35,30,48,64,155,16,210,"0,00%","394,5","149,9","19,99"
Total,3000,35,30,48,64,155,16,210,"0,00%","394,5","149,9","19,99"
