Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,2,3,3,166,1,191,"0,00%","186,3","72,2","20,63"
Total,2000,4,2,3,3,166,1,191,"0,00%","186,3","72,2","20,63"
