timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549602820676,18999,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549602820676,2548,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549602821676,19594,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549602821676,13659,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549602822677,19867,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549602822677,10513,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549602823677,20140,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549602823677,12201,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549602824677,20388,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549602824677,11335,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549602825678,20622,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549602825678,10150,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549602826678,21079,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549602826678,13032,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549602827678,21456,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549602827678,13750,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549602828679,21677,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549602828679,11919,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
