Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,4,2,3,3,97,2,118,"0,00%","119,7","53,3","12,21"
Total,1000,4,2,3,3,97,2,118,"0,00%","119,7","53,3","12,21"
