Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,5,4,4,5,71,3,95,"0,00%","119,7","53,4","9,01"
Total,1000,5,4,4,5,71,3,95,"0,00%","119,7","53,4","9,01"
