Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,57,2,86,546,932,1,967,"0,00%","120,3","53,6","187,08"
Total,1000,57,2,86,546,932,1,967,"0,00%","120,3","53,6","187,08"
