Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,4,3,4,4,58,2,104,"0,00%","96,2","49,3","8,63"
Total,1000,4,3,4,4,58,2,104,"0,00%","96,2","49,3","8,63"
