Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,2,2,3,22,1,102,"0,00%","187,3","95,8","7,84"
Total,2000,2,2,2,3,22,1,102,"0,00%","187,3","95,8","7,84"
