Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,2,2,3,109,1,144,"0,00%","280,7","92,9","14,64"
Total,2000,3,2,2,3,109,1,144,"0,00%","280,7","92,9","14,64"
