Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,4,3,5,6,76,1,157,"0,00%","266,2","67,1","12,54"
Total,3000,4,3,5,6,76,1,157,"0,00%","266,2","67,1","12,54"
