Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,6,4,7,11,118,2,207,"0,00%","263,7","66,4","16,51"
Total,3000,6,4,7,11,118,2,207,"0,00%","263,7","66,4","16,51"
