Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,5,3,5,7,101,1,150,"0,00%","264,5","66,6","13,36"
Total,3000,5,3,5,7,101,1,150,"0,00%","264,5","66,6","13,36"
