Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,2,3,3,69,2,120,"0,00%","320,5","76,4","9,13"
Total,3000,3,2,3,3,69,2,120,"0,00%","320,5","76,4","9,13"
