Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,2,3,3,73,2,101,"0,00%","96,4","43,0","9,68"
Total,1000,3,2,3,3,73,2,101,"0,00%","96,4","43,0","9,68"
