Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,5,4,4,5,61,3,144,"0,00%","273,4","122,0","11,07"
Total,3000,5,4,4,5,61,3,144,"0,00%","273,4","122,0","11,07"
