Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,5,5,6,7,45,4,111,"0,00%","96,4","49,4","8,94"
Total,1000,5,5,6,7,45,4,111,"0,00%","96,4","49,4","8,94"
