Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,2,2,3,29,1,112,"0,00%","187,1","95,7","8,35"
Total,2000,2,2,2,3,29,1,112,"0,00%","187,1","95,7","8,35"
