Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,53,11,17,419,1012,8,1031,"0,00%","185,7","76,3","178,25"
Total,2000,53,11,17,419,1012,8,1031,"0,00%","185,7","76,3","178,25"
