Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,11,11,12,12,66,9,118,"0,00%","96,0","39,5","9,70"
Total,1000,11,11,12,12,66,9,118,"0,00%","96,0","39,5","9,70"
