Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,7,4,5,7,152,2,169,"0,00%","115,6","29,1","20,35"
Total,1000,7,4,5,7,152,2,169,"0,00%","115,6","29,1","20,35"
