Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,1,2,2,97,1,120,"0,00%","154,3","57,1","13,75"
Total,1000,3,1,2,2,97,1,120,"0,00%","154,3","57,1","13,75"
