Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,2,2,3,92,1,110,"0,00%","154,6","57,2","11,62"
Total,1000,3,2,2,3,92,1,110,"0,00%","154,6","57,2","11,62"
