Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,1,2,3,115,0,153,"0,00%","291,5","107,9","16,26"
Total,2000,3,1,2,3,115,0,153,"0,00%","291,5","107,9","16,26"
