Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,2,2,4,61,1,109,"0,00%","416,0","154,0","9,46"
Total,3000,2,2,2,4,61,1,109,"0,00%","416,0","154,0","9,46"
