Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,14,12,15,20,72,7,138,"0,00%","270,3","102,7","10,73"
Total,3000,14,12,15,20,72,7,138,"0,00%","270,3","102,7","10,73"
