Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,5,4,5,8,109,2,184,"0,00%","272,0","103,3","16,45"
Total,3000,5,4,5,8,109,2,184,"0,00%","272,0","103,3","16,45"
