timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549613349000,31999,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549613349002,5210,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549613350002,31999,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549613350003,5131,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549613351003,32002,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549613351003,7865,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549613352003,32002,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549613352003,8684,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549613353003,32015,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549613353003,8717,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549613354004,32015,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549613354004,8468,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549613355004,32015,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549613355004,8955,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549613356004,32016,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549613356004,8908,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549613357005,32015,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549613357005,9937,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549613358005,32016,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549613358005,8625,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549613359005,32017,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549613359005,9261,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549613360005,32018,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549613360005,9250,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
