Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,40,4,6,109,1003,3,1006,"0,00%","315,1","149,9","170,18"
Total,3000,40,4,6,109,1003,3,1006,"0,00%","315,1","149,9","170,18"
