Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,5,4,5,5,47,3,88,"0,00%","119,2","56,7","7,50"
Total,1000,5,4,5,5,47,3,88,"0,00%","119,2","56,7","7,50"
