Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,3,3,4,91,2,114,"0,00%","230,3","109,5","11,32"
Total,2000,4,3,3,4,91,2,114,"0,00%","230,3","109,5","11,32"
