Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,13,6,6,38,256,5,313,"0,00%","119,1","56,8","38,65"
Total,1000,13,6,6,38,256,5,313,"0,00%","119,1","56,8","38,65"
