Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,8,6,8,9,67,5,1008,"0,00%","337,1","160,6","33,06"
Total,3000,8,6,8,9,67,5,1008,"0,00%","337,1","160,6","33,06"
