Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,2,2,3,16,1,130,"0,00%","404,5","133,9","9,24"
Total,3000,2,2,2,3,16,1,130,"0,00%","404,5","133,9","9,24"
