Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,2,2,3,104,1,146,"0,00%","280,5","92,9","15,10"
Total,2000,3,2,2,3,104,1,146,"0,00%","280,5","92,9","15,10"
