Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,7,5,7,11,101,4,137,"0,00%","293,0","150,2","12,33"
Total,2000,7,5,7,11,101,4,137,"0,00%","293,0","150,2","12,33"
