Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,5,3,4,5,126,2,140,"0,00%","155,2","79,4","16,65"
Total,1000,5,3,4,5,126,2,140,"0,00%","155,2","79,4","16,65"
