Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,28,27,32,40,81,21,138,"0,00%","288,6","109,6","10,08"
Total,2000,28,27,32,40,81,21,138,"0,00%","288,6","109,6","10,08"
