Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,14,12,15,19,91,8,118,"0,00%","289,9","110,1","10,64"
Total,2000,14,12,15,19,91,8,118,"0,00%","289,9","110,1","10,64"
