Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,6,4,6,9,116,2,155,"0,00%","410,6","156,0","15,29"
Total,3000,6,4,6,9,116,2,155,"0,00%","410,6","156,0","15,29"
