Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,5619,5650,9294,9629,10154,165,11503,"0,00%","184,8","75,8","2703,09"
Total,3000,5619,5650,9294,9629,10154,165,11503,"0,00%","184,8","75,8","2703,09"
