Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,13998,13939,23380,23987,25101,871,26246,"0,00%","94,2","38,6","6675,84"
Total,3000,13998,13939,23380,23987,25101,871,26246,"0,00%","94,2","38,6","6675,84"
