Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,124,36,354,841,1051,29,1068,"0,00%","119,0","48,9","242,85"
Total,1000,124,36,354,841,1051,29,1068,"0,00%","119,0","48,9","242,85"
