Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,16,12,19,32,164,9,223,"0,00%","333,4","137,1","22,43"
Total,3000,16,12,19,32,164,9,223,"0,00%","333,4","137,1","22,43"
