Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,4,2,3,4,120,1,151,"0,00%","333,6","129,3","15,39"
Total,3000,4,2,3,4,120,1,151,"0,00%","333,6","129,3","15,39"
