Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,4,3,4,4,29,3,85,"0,00%","119,5","46,3","6,76"
Total,1000,4,3,4,4,29,3,85,"0,00%","119,5","46,3","6,76"
