Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,2,3,3,59,1,87,"0,00%","119,2","46,2","8,36"
Total,1000,3,2,3,3,59,1,87,"0,00%","119,2","46,2","8,36"
