Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,6,5,6,6,96,4,152,"0,00%","221,1","73,6","12,43"
Total,2000,6,5,6,6,96,4,152,"0,00%","221,1","73,6","12,43"
