Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,4,3,4,4,76,2,117,"0,00%","116,3","38,5","11,23"
Total,1000,4,3,4,4,76,2,117,"0,00%","116,3","38,5","11,23"
