Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,6,5,6,6,86,4,105,"0,00%","116,6","38,8","10,22"
Total,1000,6,5,6,6,86,4,105,"0,00%","116,6","38,8","10,22"
