timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549606644633,22670,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549606644633,1503,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549606645633,22673,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549606645633,4130,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549606646634,22660,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549606646634,4642,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549606647634,22658,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549606647634,4380,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549606648634,22661,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549606648634,4862,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549606649635,22687,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549606649635,4522,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549606650635,22696,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549606650635,5000,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
