Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,18,6,6,35,333,5,1008,"0,00%","232,8","110,9","71,68"
Total,2000,18,6,6,35,333,5,1008,"0,00%","232,8","110,9","71,68"
